"Username","Location","Verified User?","Tweet ID","Tweet Time","Tweet Text","Tweet Place","Retweet Count","Favorite Count"
"Juan José Calderón Amador","Sevilla","False","1083745365168406530","2019-01-11 15:20:04","Designing for virtual reality and the impact on education| Alex Faaborg | TEDxCincinnati https://t.co/zeqdWc9Uhz #virtualReality #elearning #mlearning #education #educación #edtech #edchat #edreform #AugmentedReality #k12 #ukedchat #AI #IA #VR #AR","","7","3"
"John Faig","Washington DC","False","1083740919076130816","2019-01-11 15:02:24","School schedule (time) should be rethought.  But, daily #teacher activities should also be reviewed.  Some activities should be automated, but T's often don't because they feel guilty #EdReform https://t.co/PJL0AFZYYD","","1","1"
"TX School Choice","","False","1083735532981665793","2019-01-11 14:41:00","RT @ChoiceMediatv: After Calling Houston District Leadership a ‘Disaster,’ Texas Governor Says He Is Not Contemplating Legislation https://…","","1","0"
"Juan José Calderón Amador","Sevilla","False","1083735297970630656","2019-01-11 14:40:04","Big Data, the Science of Learning, Analytics &amp; Transformation of Education. C. Thille   https://t.co/FeQ1anAy1g  #elearning #edtech #edchat #education #educación #BigData #science #analytics #learninganalytics #edreform #digitaltransformation #emergingtechnologies #industry40","","0","1"
"Afterschool Alliance","Washington, DC","False","1083735178424537088","2019-01-11 14:39:36","RT @AspenSEAD: Educators, check out @caselorg’s guide on how to promote equity using social and emotional  learning: https://t.co/ScN19WAoW…","","2","0"
"The Dotard is Demented","mostly in Seattle","False","1083734406139830272","2019-01-11 14:36:31","RT @jeffbcdm: So Republicans in North Carolina thought all they had to do to improve reading achievement was copy the most punitive reforms…","","2","0"
"CIRCLE","@TischCollege/@TuftsUniversity","False","1083734177361612803","2019-01-11 14:35:37","RT @icivics: ""We need a community of district leaders and educators to improve equity in our instruction."" @CIRCLE_KKG #civxnow #edreform…","","1","0"
"abbyik","MD/DC","False","1083733020316762112","2019-01-11 14:31:01","RT @MomOfAllCapes: Yes @MsJaseeka! 💯 
👇👇👇
When data is used to beat up on schools and teachers it is counter productive... data should be u…","","7","0"
"RiShawn Biddle","ÜT: 38.7973156,-77.1318254","False","1083731194729111554","2019-01-11 14:23:46","There has been tremendous progress, thanks in part to the No Child Left Behind Act. There is also a long way to go, especially when it comes to higher ed preparedness and completion for Black and Brown children. #edreform https://t.co/skaJEfueX9","","0","0"
"Gloria Romero","Los Angeles, CA","False","1083729100814970880","2019-01-11 14:15:27","RT @dropoutnation: @Kress_Sandy @PoliticsK12 @Eduflack @arotherham @MichaelPetrilli @esanzi @ChadAldeman @CharlesBarone @GloriaJRomero @sar…","","2","0"
"RiShawn Biddle","ÜT: 38.7973156,-77.1318254","False","1083728765883219969","2019-01-11 14:14:07","Answer: Depends on how they are structured. Which, if done like it is in the private sector, should be up to 20 percent of salary, and may also need to involve something such as a special award to launch a new program. [https://t.co/rtyVXjzgjY] #edreform #TeacherQuality https://t.co/MQh0aVbiv0","","0","1"
"Gradgrind's","New York, NY","False","1083726044723585024","2019-01-11 14:03:18","Watch James Baldwin note that in order to talk about education, we have to talk about the society in which it is situated.  Yes.

#education #equity #edreform https://t.co/dAgePnLOyc https://t.co/bhrooWl2jP","","1","1"
"Juan José Calderón Amador","Sevilla","False","1083712644501172224","2019-01-11 13:10:03","v. 17, n. 1 (2018). Revista Brasileira de Aprendizagem Aberta e a Distância @abed_brasil https://t.co/Pn57JG4NFI  #elearning #mlearning #PBL #ABP #aprendizaje #docencia #EaD #educación #edtech #digitaltransformation #industry40 #edreform #pedagogía #pedagogy #pedagogie #education","","0","1"
"Juan José Calderón Amador","Sevilla","False","1083700068610465792","2019-01-11 12:20:05","3D Printing And It's Potential To Change The World. Larry King Now . @oraTV https://t.co/Ep9GwRwO3o   #3D #3Dprinting #tech #technology #maker #making #open #EDtech #EDchat #education #edreform #elearning #mlearning #makers #openED #openEducation  #pedagogy #pedagogía #tech #TIC","","0","1"
"Cristina García","","False","1083698852354510852","2019-01-11 12:15:15","RT @TheFuturist007: How do you feel about robots giving ""tailored"" lessons to online students in the future? 📚🏫

#VirtualReality #AR #MR #V…","","203","0"
"Dr. Price-Mitchell","Seattle, WA","False","1083695339180302336","2019-01-11 12:01:17","Yes. Grades and test scores matter. Why? https://t.co/rUBg1KzQox #edreform","","0","0"
"Melissa McCann","Massachusetts, USA","False","1083695108921479168","2019-01-11 12:00:22","RT @Yummymath: SF schools' move to delay algebra shows positive results, district says https://t.co/iDAkK5GiBh #algebra #edreform #edchat #…","","7","0"
"WPCSDSuper","White Plains, NY","False","1083694335982489606","2019-01-11 11:57:18","RT @DavidKirp: Community schools can change kids' lives--NYC illustrates how to do it right. https://t.co/lZK6IoW0Kv @DianeRavitch @rweinga…","","5","0"
"Juan José Calderón Amador","Sevilla","False","1083692511091191809","2019-01-11 11:50:03","Ideas para Tejer: Reflexiones sobre la educación en Colombia 2010-2018. (I)  Video @Fundacion_ExE  https://t.co/vj2lOx9R3q   #education #educación #edtech #edchat #pedagogy #pedagogie #pedagogía #edreform #Colombia #empresarios  #video #emergingtechnologies #digitalLearning","","0","1"
"Combative Firebrand","North Shore, Boston ","False","1083690900700753920","2019-01-11 11:43:39","RT @BisforBerkshire: One stat you rarely see mentioned in the Denver-style #edreform sales pitch: just how many administrators there are. A…","","5","0"
"Juan de la Cruz","Madrid, Comunidad de Madrid","False","1083690303247314944","2019-01-11 11:41:16","RT @eraser: Resumen del informe Ideas para Tejer: Reflexiones sobre la educación en Colombia 2010-2018.  @Fundacion_ExE https://t.co/Da05Cc…","","2","0"
"Juan José Calderón Amador","Sevilla","False","1083690005216792576","2019-01-11 11:40:05","Resumen del informe Ideas para Tejer: Reflexiones sobre la educación en Colombia 2010-2018.  @Fundacion_ExE https://t.co/Da05CcatNJ  #education #educación #edtech #edchat #pedagogy #pedagogie #pedagogía #edreform #Colombia #empresarios #fundación  #digitaltransformation","","2","4"
"Toreador de pájaros","☁ ENTRE NUBES ☁","False","1083684649686188032","2019-01-11 11:18:49","RT @eraser: Darío Gil: ‘Fronteras de la tecnología' | #TechSociety @fundacionTef @EspacioFTef  https://t.co/dJWMcp3ZSX #tech #technology #e…","","5","0"
"Nathan McAlister","Kansas, USA ","False","1083683448999546880","2019-01-11 11:14:02","RT @icivics: Day 1 closing remarks: 

“Its (civic education) everyone’s problem... but it can’t be no one’s problem” @louise_dube 

#CivXNo…","","4","0"
"NewTeacherLifeSaver","Chicago","False","1083674646673788928","2019-01-11 10:39:04","RT @WalterinDC: The new issue of ASCD Educational Leadership; The Arts and Creativity in Schools! #ASCDL2L #edchat #educhat #edreform #edad…","","2","0"
"Scalar Humanity","","False","1083674579879497729","2019-01-11 10:38:48","RT @eraser: Darío Gil: ‘Fronteras de la tecnología' | #TechSociety @fundacionTef @EspacioFTef  https://t.co/dJWMcp3ZSX #tech #technology #e…","","5","0"
"bitiji","Zevilla ciberespaciá","False","1083674366716596224","2019-01-11 10:37:57","RT @eraser: Darío Gil: ‘Fronteras de la tecnología' | #TechSociety @fundacionTef @EspacioFTef  https://t.co/dJWMcp3ZSX #tech #technology #e…","","5","0"
"lingosia","Cambridgeshire,England","False","1083669030769254400","2019-01-11 10:16:45","RT @NikPeachey: 16 Reasons To Learn A Language Through Story https://t.co/a2hwRqK4gj #criticalthink #edtech #edreform #k12 #elt #tesol #tef…","","3","0"
"Leslie Lewis","","False","1083665933510545408","2019-01-11 10:04:26","RT @Yummymath: SF schools' move to delay algebra shows positive results, district says https://t.co/iDAkK5GiBh #algebra #edreform #edchat #…","","7","0"
"James Clark","unite","False","1083662637630660608","2019-01-11 09:51:20","RT @NikPeachey: 16 Reasons To Learn A Language Through Story https://t.co/a2hwRqK4gj #criticalthink #edtech #edreform #k12 #elt #tesol #tef…","","3","0"
"UCC Language Centre","UCC Cork Ireland","False","1083657126134857728","2019-01-11 09:29:26","RT @NikPeachey: 16 Reasons To Learn A Language Through Story https://t.co/a2hwRqK4gj #criticalthink #edtech #edreform #k12 #elt #tesol #tef…","","3","0"
"NikPeachey","UK","False","1083655766001811456","2019-01-11 09:24:02","16 Reasons To Learn A Language Through Story https://t.co/a2hwRqK4gj #criticalthink #edtech #edreform #k12 #elt #tesol #tefl #tesl #eap #eal #ell https://t.co/9RB6QNRmY4","","3","6"
"edudada","Sevilla ciberespacial","False","1083651607504568320","2019-01-11 09:07:31","RT @eraser: Darío Gil: ‘Fronteras de la tecnología' | #TechSociety @fundacionTef @EspacioFTef  https://t.co/dJWMcp3ZSX #tech #technology #e…","","5","0"
"Ray Sanchez","","False","1083648210764214272","2019-01-11 08:54:01","RT @DavidKirp: Community schools can change kids' lives--NYC illustrates how to do it right. https://t.co/lZK6IoW0Kv @DianeRavitch @rweinga…","","5","0"
"Pablo Rodríguez Canfranc","Madrid, España","False","1083641747060736000","2019-01-11 08:28:20","RT @eraser: Darío Gil: ‘Fronteras de la tecnología' | #TechSociety @fundacionTef @EspacioFTef  https://t.co/Ri44zy1ntQ #tech #technology #emergingtechnologies #digitaltransformation #education #edtech #edchat #edReform #elearning #NBIC #transhumanism #philosophy #future #BigData","","0","0"
"Dr Voldis Kudliskis Ph.D","England","False","1083638998269079552","2019-01-11 08:17:24","Three men with a shot at being the next education governor https://t.co/pnbnpB3t2l #edreform","","0","0"
"Chidambara .ML.","Mysore  and  BERLIN ","False","1083612568881586178","2019-01-11 06:32:23","RT @eraser: Darío Gil: ‘Fronteras de la tecnología' | #TechSociety @fundacionTef @EspacioFTef  https://t.co/dJWMcp3ZSX #tech #technology #e…","","5","0"
"Louise Dube","Cambridge, MA","False","1083608815872819201","2019-01-11 06:17:28","RT @icivics: Day 1 closing remarks: 

“Its (civic education) everyone’s problem... but it can’t be no one’s problem” @louise_dube 

#CivXNo…","","4","0"
"McCarty Elementary","Aurora, IL","False","1083602551830970368","2019-01-11 05:52:35","RT @tedfujimoto: Relationships drives success. “Every student needs to belong and connect to at least one teacher or one adult in this buil…","","20","0"
"Sonia Mathew","","False","1083601328704634880","2019-01-11 05:47:43","RT @MomOfAllCapes: Yes @MsJaseeka! 💯 
👇👇👇
When data is used to beat up on schools and teachers it is counter productive... data should be u…","","7","0"
"Marc Wachtfogel PhD 🌐","Minot, North Dakota","False","1083600397485387776","2019-01-11 05:44:01","RT @ThilinaRa: By 2030 students will learn 10 times faster from robots.

#VirtualReality #VR #IoT #AugmentedReality #tech #WearableTech #ed…","","4","0"
"Juan José Calderón Amador","Sevilla","False","1083596884256743424","2019-01-11 05:30:04","Debates sobre Tecnología y Educación: Caminos contemporáneos y conversaciones pendientes. Vol. 22, Núm 1 (2019): Revista Iberoamericana de la Educación Digital (RIED) https://t.co/EDsGF9CpiQ  #edreform #tecnología #technology #education #edtech #edchat #edreform #disruption #tech","","0","0"
"RiShawn Biddle","ÜT: 38.7973156,-77.1318254","False","1083593935400955910","2019-01-11 05:18:21","American public education as the single most powerful promoter of White Supremacy. #edreform https://t.co/b4VN6lGbWA","","0","0"
"Juan José Calderón Amador","Sevilla","False","1083593113371885568","2019-01-11 05:15:05","Darío Gil: ‘Fronteras de la tecnología' | #TechSociety @fundacionTef @EspacioFTef  https://t.co/dJWMcp3ZSX #tech #technology #emergingtechnologies #digitaltransformation #education #edtech #edchat #edReform #elearning #NBIC #transhumanism #philosophy #future #BigData","","5","3"
"Jessica Coleman","","False","1083591776596840450","2019-01-11 05:09:46","RT @MomOfAllCapes: Parents! We have to engage our kids around their opinions... Wise words from Connie Flanagan, @UWSoHE. 

#civxnow #sscha…","","1","0"
"𝖢𝗋𝗂𝗌𝗍𝗂𝖺𝗇 𝖦.𝖡.𝖵.","Buenos Aires, Argentina","False","1083587050190848001","2019-01-11 04:50:59","Three men with a shot at being the next education governor https://t.co/QUGBj2kTfc #edreform","","0","0"
"TheDailyEDU","","False","1083579409771180037","2019-01-11 04:20:37","RT @SFPrincipal: Follow @CanAllSucceed on @instagram at https://t.co/bQwlwZoW04   New content posted daily! #edchat #edtech #principals #ed…","","4","0"
"Durff","aka Edith","False","1083572873455906816","2019-01-11 03:54:39","SHOW NOTES! Breaking Lock Step Test Prep with Jerry Blumengarten cybraryman1 #edreform https://t.co/xNDtgwHIoy shared by coolcatteacher","","0","0"
