"Ben Askew","","False","1084177394506915840","2019-01-12 19:56:48","RT @1ReformAlliance: Our School and Community Expo is so fun that even the robots are celebrating #SchoolChoice! #saveARstudents https://t.…","","1","0"
"Ben Askew","","False","1084177350995206147","2019-01-12 19:56:38","RT @1ReformAlliance: These two are really pumped for the School and Community Expo! This event has been a blast! #saveARstudents #SchoolCho…","","2","0"
"Ben Askew","","False","1084177324508172288","2019-01-12 19:56:31","RT @1ReformAlliance: If you were wondering how the School and Community Expo has been today, the answer is really cool! We literally have r…","","1","0"
"Ben Askew","","False","1084177311568719872","2019-01-12 19:56:28","RT @1ReformAlliance: Our School and Community Expo event is nearly over, and The Reform Alliance team is still hard at work! Today has been…","","1","0"
"The Reform Alliance","Little Rock, AR","False","1084176964167053312","2019-01-12 19:55:05","So glad @OzarkCatholic Academy was able to join us at the Expo today! #saveARstudents #SchoolChoice https://t.co/MnLQyMy9U4","","0","0"
"Michael J Fox","Arizona - Texas","False","1084176356219473920","2019-01-12 19:52:41","RT @DailySignal: When it comes to education, Americans are divided on what quality and accountability in our schools actually look like.…","","4","0"
"ann","california","False","1084175443064807424","2019-01-12 19:49:03","RT @UrbanCURE: How Liberal Policy Keeps Black Kids From Succeeding https://t.co/ilwgmhsW46 #schoolchoice https://t.co/of8dp77aEq","","18","0"
"Осипова Елена","Башкортостан республика","False","1084175242539556864","2019-01-12 19:48:15","RT @Hamletgarcia17: A way to lessen bureaucratic is to add competition and choice in public schools. I support  #schoolchoice #Vouchers #ed…","","131","0"
"The Reform Alliance","Little Rock, AR","False","1084174114464649217","2019-01-12 19:43:46","It is awesome to have Springdale Pre-K here at the Expo with us! What an amazing day it has been! #saveARstudents #SchoolChoice https://t.co/xRt0JJ03Ho","","1","0"
"Lori Hershey","Jacksonville FL","False","1084173274634964992","2019-01-12 19:40:26","@DuvalSchools Choice Expo with Board Member @andersen4dcps exploring all  Choice Options Duval County Public Schools offers!#teamduval #ilovejax #schoolchoice https://t.co/6JU2UKczLC","","0","5"
"The Reform Alliance","Little Rock, AR","False","1084172754201559042","2019-01-12 19:38:22","Our School and Community Expo event is nearly over, and The Reform Alliance team is still hard at work! Today has been an absolute blast! #saveARstudents #SchoolChoice https://t.co/XoRBeADrg3","","1","0"
"xam drug","","False","1084172606121627648","2019-01-12 19:37:46","RT @Hamletgarcia17: A way to lessen bureaucratic is to add competition and choice in public schools. I support  #schoolchoice #Vouchers #ed…","","131","0"
"The Reform Alliance","Little Rock, AR","False","1084172001600815111","2019-01-12 19:35:22","@sjfayschool is at the Expo today, showcasing all that they have to offer! Stop by! #saveARstudents #SchoolChoice https://t.co/8MlHRy3FjJ","","0","0"
"Gary Tomak","La Quinta, CA","False","1084171900312444928","2019-01-12 19:34:58","RT @DailySignal: When it comes to education, Americans are divided on what quality and accountability in our schools actually look like.…","","4","0"
"The Reform Alliance","Little Rock, AR","False","1084170595410067456","2019-01-12 19:29:47","If you were wondering how the School and Community Expo has been today, the answer is really cool! We literally have robots! #saveARstudents #SchoolChoice https://t.co/KYhAA9Cb6Y","","1","1"
"Rcal","California, USA","False","1084169756037410816","2019-01-12 19:26:27","RT @DailySignal: When it comes to education, Americans are divided on what quality and accountability in our schools actually look like.…","","4","0"
"Elle Christensen","","False","1084168693632954371","2019-01-12 19:22:14","RT @DailySignal: When it comes to education, Americans are divided on what quality and accountability in our schools actually look like.…","","4","0"
"The Daily Signal","Washington, DC","True","1084168642953207809","2019-01-12 19:22:02","When it comes to education, Americans are divided on what quality and accountability in our schools actually look like. 

Although we’re unlikely to all agree anytime soon, increased #schoolchoice could help satisfy everyone. https://t.co/Qto2DO1ZaP","","4","8"
"The Reform Alliance","Little Rock, AR","False","1084168190299721729","2019-01-12 19:20:14","How many balloons does it take to make a swag bag fly? Students at the School and Community Expo intend to find out! What a great time it has been! #saveARstudents #SchoolChoice https://t.co/UA9333HGdi","","0","0"
"The Reform Alliance","Little Rock, AR","False","1084167540748767234","2019-01-12 19:17:39","@LISAAcademy is here at the Expo! So glad they showed up. It has been a great day! #saveARstudents #SchoolChoice https://t.co/OvdDYVVD7p","","0","0"
"Laurie Lee❤️ 🇺🇸⚓️🐗🏌️‍♀️🎸","Little Rock, AR","False","1084167425275383808","2019-01-12 19:17:11","Parents want #schoolChoice for their families! They want to decide public, public charter, private, digital or any combination- what works best for there child. #saveArstudents https://t.co/KwdLUoRgT4","Place(full_name='Springdale, AR', attributes={}, url='https://api.twitter.com/1.1/geo/id/61ccab16a56229d3.json', contained_within=[], country='United States', _api=<tweepy.api.API object at 0x7f0665dda9b0>, name='Springdale', bounding_box=BoundingBox(coordinates=[[[-94.223887, 36.133324], [-94.0838914, 36.133324], [-94.0838914, 36.23998], [-94.223887, 36.23998]]], _api=<tweepy.api.API object at 0x7f0665dda9b0>, type='Polygon'), country_code='US', id='61ccab16a56229d3', place_type='city')","0","0"
"The Reform Alliance","Little Rock, AR","False","1084166976224849925","2019-01-12 19:15:24","It is so great to have St. Vincent de Paul Catholic School with us at the Expo! If you still haven’t stopped by today, there are just 45 minutes left in this awesome event! #saveArstudents #SchoolChoice https://t.co/5XoQsXg66M","","0","0"
"Emmy Cummings","Little Rock","False","1084166752743903234","2019-01-12 19:14:31","RT @1ReformAlliance: We are so excited to have our friends from @rooted_nwa with us here at the School and Community Expo in Springdale! Be…","","1","0"
"808kyraadawn","","False","1084166482018385920","2019-01-12 19:13:26","All fun and games! What a great experience to see students playing and enjoying their freedom of choice 🥰 #SaveARStudents #SchoolChoice https://t.co/qV0v2exh5v","","0","0"
"Andre","Venezuela Edo. Merida","False","1084166260529774593","2019-01-12 19:12:34","RT @Hamletgarcia17: A way to lessen bureaucratic is to add competition and choice in public schools. I support  #schoolchoice #Vouchers #ed…","","131","0"
"The Reform Alliance","Little Rock, AR","False","1084165554058022912","2019-01-12 19:09:45","Harper High School has joined us for the Expo, and we couldn’t be happier! The have some very information to offer, so be sure to visit their table! #saveARstudents #SchoolChoice https://t.co/WWwWAK8ZZE","","0","0"
"AVMars","","False","1084164307947081728","2019-01-12 19:04:48","RT @Hamletgarcia17: A way to lessen bureaucratic is to add competition and choice in public schools. I support  #schoolchoice #Vouchers #ed…","","131","0"
"Emmy Cummings","Little Rock","False","1084164096445030400","2019-01-12 19:03:58","RT @1ReformAlliance: Clover Community School is at the Expo! Be sure to visit their table! #saveARstudents #SchoolChoice https://t.co/Xp5Vb…","","1","0"
"The Reform Alliance","Little Rock, AR","False","1084163999472730117","2019-01-12 19:03:34","RT @808kyraadawn: All smiles and fun! #schoolChoice #saveARstudents https://t.co/bXDzruCYgZ","","1","0"
"808kyraadawn","","False","1084163856337981443","2019-01-12 19:03:00","Seeing @1ReformAlliance everywhere! Love the swag ! #SaveARStudents #SchoolChoice https://t.co/JGEux2sela","","0","0"
"Руслан Кучулов","Славянск-на-Кубани, Краснодарс","False","1084163700947382274","2019-01-12 19:02:23","RT @Hamletgarcia17: A way to lessen bureaucratic is to add competition and choice in public schools. I support  #schoolchoice #Vouchers #ed…","","131","0"
"808kyraadawn","","False","1084163643477028865","2019-01-12 19:02:10","RT @1ReformAlliance: These two are really pumped for the School and Community Expo! This event has been a blast! #saveARstudents #SchoolCho…","","2","0"
"808kyraadawn","","False","1084163629208035330","2019-01-12 19:02:06","RT @1ReformAlliance: Did we mention there are door prizes? Less than 2 hours left in the School and Community Expo. Don’t miss this opportu…","","1","0"
"The Reform Alliance","Little Rock, AR","False","1084161276631281665","2019-01-12 18:52:45","These two are really pumped for the School and Community Expo! This event has been a blast! #saveARstudents #SchoolChoice https://t.co/5ayL8NkVl1","","2","1"
"Julian Sebastian","New York, NY","False","1084161262571933698","2019-01-12 18:52:42","RT @Hamletgarcia17: A way to lessen bureaucratic is to add competition and choice in public schools. I support  #schoolchoice #Vouchers #ed…","","131","0"
"The Reform Alliance","Little Rock, AR","False","1084160008655462404","2019-01-12 18:47:43","Another parent interview down! Our video is going to be awesome! Stay tuned. #saveARstudents #SchoolChoice https://t.co/VpElZSdHIR","","0","2"
"The Reform Alliance","Little Rock, AR","False","1084159282512384001","2019-01-12 18:44:50","@NewSchoolTweets joined us at the Expo today. There is still time to catch them at their table! #saveARstudents #SchoolChoice https://t.co/cfCX4hqAJ3","","0","0"
"The Reform Alliance","Little Rock, AR","False","1084157244973957120","2019-01-12 18:36:44","@artsk12 is at the School and Community Expo. There is still time to come joins and take part in the fun times. #saveARstudents #SchoolChoice https://t.co/zCe8bD9Zop","","0","0"
"The Reform Alliance","Little Rock, AR","False","1084155653923446786","2019-01-12 18:30:25","Clover Community School is at the Expo! Be sure to visit their table! #saveARstudents #SchoolChoice https://t.co/Xp5VbfXtI5","","1","1"
"Heartland Government","Chicago, IL","False","1084155608113315840","2019-01-12 18:30:14","Florida Supreme Court Opinion on Public School Finance
-Affirms that ""adequacy"" of public school financing is a political question, not a judicial one
#Education #fleg #flgvov #SchoolChoice #EducationChoice
https://t.co/lP1pDMblJY https://t.co/bzCFGK65zM","","0","0"
"The Reform Alliance","Little Rock, AR","False","1084154759756566529","2019-01-12 18:26:52","Did we mention there are door prizes? Less than 2 hours left in the School and Community Expo. Don’t miss this opportunity! #SchoolChoice #saveArstudents https://t.co/7Ic9tofK4d","","1","0"
"Cato CEF","Washington, DC","False","1084154543515029505","2019-01-12 18:26:00","RT @NealMcCluskey: ""It wasn’t capitalism that stripped religion from public schools..."" Correct. Nor, tho, was it ""activist courts,"" @SenMi…","","2","0"
"Anna J. Egalite","Raleigh, NC","False","1084153633263046657","2019-01-12 18:22:23","RT @P_Diddy_Wolf: .⁦@ua_edreform⁩ alum ⁦@annaegalite⁩ presents results from her sophisticated analysis that Indiana #SchoolChoice program c…","","2","0"
"Ryan Cantrell","Alabama","False","1084152878078529537","2019-01-12 18:19:23","“Eighty-seven percent of those surveyed answered yes when asked if they want a choice of where their child is educated.” #alpolitics #SchoolChoice https://t.co/MamiEZRiX9","","0","2"
"Devin brick Wilson for #SMSD","Kansas, the Free State 🌻","False","1084152786315603970","2019-01-12 18:19:01","@rklein90 @shavarjeffries, have you met @DianeRavitch?  She has some good perspectives on ""Education Reform"" https://t.co/1DXV84Qnew
cc @DNC @TheDemocrats #EdDeform #SchoolChoice","","0","0"
"The Reform Alliance","Little Rock, AR","False","1084152215638544384","2019-01-12 18:16:45","We are so happy to have @fayar with us here at the Expo today! Their table is looking pretty awesome. I wouldn’t pass up on the chance to stop by. #saveARstudents #SchoolChoice https://t.co/NGuwGs39t3","","0","2"
"Танюшка","Красное Село, Россия","False","1084151725144096768","2019-01-12 18:14:48","RT @Hamletgarcia17: A way to lessen bureaucratic is to add competition and choice in public schools. I support  #schoolchoice #Vouchers #ed…","","131","0"
"The Reform Alliance","Little Rock, AR","False","1084151320804839424","2019-01-12 18:13:12","Are you in need of information on tutoring services for your child? Our School and Community Expo has it! So come on down and join us! #saveARstudents #SchoolChoice https://t.co/rOsTffeUnp","","0","0"
